name,ranking,tag_lst,key_major_count,graduate_program_count,doctoral_program_count,is_211,is_985,location_province,location_city,university_type,latitude,longitude
滁州学院,,"['滁州市', '安徽省教育厅', '综合院校']",0,,,False,False,安徽省,滁州市,综合院校,32.29809206260871,118.3089129757685
湖南工程职业技术学院,,"['长沙市', '湖南省教育厅', '工科院校']",0,,,False,False,湖南省,长沙市,工科院校,22.53625465531624,113.99830081711247
无锡科技职业学院,,"['无锡市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,无锡市,工科院校,31.526159951402143,120.39606797732743
鹰潭职业技术学院,,"['鹰潭市', '江西省教育厅', '综合院校']",0,,,False,False,江西省,鹰潭市,综合院校,28.232964012527102,117.05322307069092
黑龙江公安警官职业学院,,"['哈尔滨市', '黑龙江省教育厅', '政法院校']",0,,,False,False,黑龙江省,哈尔滨市,政法院校,30.064400686806085,112.23650157583852
成都医学院,,"['成都市', '四川省教育厅', '医药院校']",0,,,False,False,四川省,成都市,医药院校,30.754989652764497,104.11886277555287
大连枫叶职业技术学院,,"['大连市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,大连市,工科院校,38.96689754662403,121.31364896761629
长治学院,,"['长治市', '山西省教育厅', '综合院校']",0,,,False,False,山西省,长治市,综合院校,36.19549467370886,113.15394656267316
川北医学院,,"['南充市', '四川省教育厅', '医药院校']",0,,,False,False,四川省,南充市,医药院校,30.801347013922854,106.0867442748884
江西应用科技学院,,"['南昌市', '江西省教育厅', '综合院校']",0,,,False,False,江西省,南昌市,综合院校,22.655981918507194,114.03089852744777
黑龙江信息技术职业学院,,"['哈尔滨市', '黑龙江省教育厅', '工科院校']",0,,,False,False,黑龙江省,哈尔滨市,工科院校,29.48708098348872,106.13649915917388
吉林医药学院,,"['吉林市', '吉林省教育厅', '医药院校']",0,,,False,False,吉林省,吉林市,医药院校,43.809745967523114,126.57063144595226
运城学院,,"['运城市', '山西省教育厅', '综合院校']",0,,,False,False,山西省,运城市,综合院校,35.12964261239425,110.93862914620851
宿州学院,,"['宿州市', '安徽省教育厅', '综合院校']",0,,,False,False,安徽省,宿州市,综合院校,33.63543911056041,117.00055399710666
哈尔滨江南职业技术学院,,"['哈尔滨市', '黑龙江省教育厅', '综合院校']",0,,,False,False,黑龙江省,哈尔滨市,综合院校,45.6455171264907,126.80689198368941
广东文艺职业学院,,"['广州市', '广东省教育厅', '艺术院校']",0,,,False,False,广东省,广州市,艺术院校,23.10812055216176,113.2926246171969
昆山登云科技职业学院,,"['苏州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,苏州市,工科院校,31.396733914129904,120.89840302359308
忻州师范学院,,"['忻州市', '山西省教育厅', '师范院校']",0,,,False,False,山西省,忻州市,师范院校,38.437163090911014,112.73386396212314
巢湖学院,,"['合肥市', '安徽省教育厅', '师范院校']",0,,,False,False,安徽省,合肥市,师范院校,31.65563696706979,117.93640598248516
南通科技职业学院,,"['南通市', '江苏省教育厅', '农业院校']",0,,,False,False,江苏省,南通市,农业院校,32.009601782920306,120.89843033208058
江西交通职业技术学院,,"['南昌市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,南昌市,工科院校,22.655981918507194,114.03089852744777
广州体育职业技术学院,,"['广州市', '广东省教育厅', '体育院校']",0,,,False,False,广东省,广州市,体育院校,23.17113398609906,113.36518802948848
南京视觉艺术职业学院,,"['南京市', '江苏省教育厅', '艺术院校']",0,,,False,False,江苏省,南京市,艺术院校,31.755029942121126,118.93338801713986
淮南师范学院,,"['淮南市', '安徽省教育厅', '师范院校']",0,,,False,False,安徽省,淮南市,师范院校,32.64865408279358,117.01656898773854
中华女子学院,,"['北京市', '中华全国妇女联合会', '语言院校']",0,,,False,False,北京市,北京市,语言院校,40.00084309340077,116.44190399875939
四川民族学院,,"['甘孜藏族自治州', '四川省教育厅', '民族院校']",0,,,False,False,四川省,甘孜藏族自治州,民族院校,30.10210694536737,102.18192852984991
苏州经贸职业技术学院,,"['苏州市', '江苏省教育厅', '财经院校']",0,,,False,False,江苏省,苏州市,财经院校,31.25853287106243,120.5732880239302
江西财经职业学院,,"['九江市', '江西省教育厅', '财经院校']",0,,,False,False,江西省,九江市,财经院校,28.68734401613457,115.95982797211414
黑龙江农垦科技职业学院,,"['哈尔滨市', '黑龙江省教育厅', '农业院校']",0,,,False,False,黑龙江省,哈尔滨市,农业院校,40.1236490895423,116.25717196215997
广州工程技术职业学院,,"['广州市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,广州市,综合院校,23.140965930992106,113.30659740007779
江西卫生职业学院,,"['南昌市', '江西省教育厅', '医药院校']",0,,,False,False,江西省,南昌市,医药院校,22.655981918507194,114.03089852744777
景德镇学院,,"['景德镇市', '江西省教育厅', '艺术院校']",0,,,False,False,江西省,景德镇市,艺术院校,29.383243412354098,117.2501278655299
甘肃政法学院,,"['兰州市', '甘肃省教育厅', '政法院校']",0,13,,False,False,甘肃省,兰州市,政法院校,36.1222788252281,103.71901468627618
苏州工业职业技术学院,,"['苏州市', '江苏省教育厅', '工科院校']",0,,,False,False,江苏省,苏州市,工科院校,31.225668285630846,120.59683261134673
江西应用技术职业学院,,"['赣州市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,赣州市,工科院校,25.853707190372955,114.95092236943655
大连理工大学城市学院,,"['大连市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,大连市,工科院校,39.077380864634584,121.77579274739891
中山火炬职业技术学院,,"['中山市', '广东省教育厅', '工科院校']",0,,,False,False,广东省,中山市,工科院校,46.58043589582548,125.15172123237184
山东药品食品职业学院,,"['威海市', '山东省教育厅', '医药院校']",0,,,False,False,山东省,威海市,医药院校,37.44004410697911,121.94669635880827
铜陵学院,,"['铜陵市', '安徽省教育厅', '财经院校']",0,,,False,False,安徽省,铜陵市,财经院校,30.96969969292271,117.85149536093496
绵阳师范学院,,"['绵阳市', '四川省教育厅', '师范院校']",0,1,,False,False,四川省,绵阳市,师范院校,31.455630185834277,104.61386540309331
萍乡学院,,"['萍乡市', '江西省教育厅', '综合院校']",0,,,False,False,江西省,萍乡市,综合院校,27.6327054981043,113.88632901160281
北方民族大学,,"['银川市', '国家民族事务委员会', '民族院校']",2,36,,False,False,宁夏省,银川市,民族院校,38.503242227273695,106.11365068084547
江西现代职业技术学院,,"['南昌市', '江西省教育厅', '工科院校']",0,,,False,False,江西省,南昌市,工科院校,22.655981918507194,114.03089852744777
重庆工商职业学院,,"['重庆市', '重庆市教育委员会', '综合院校']",0,,,False,False,重庆市,重庆市,综合院校,29.502997049586288,106.46036102254335
内江师范学院,,"['内江市', '四川省教育厅', '师范院校']",0,,,False,False,四川省,内江市,师范院校,29.593585434127597,105.05613685659266
茂名职业技术学院,,"['茂名市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,茂名市,综合院校,21.68026594255455,110.939716980446
重庆应用技术职业学院,,"['重庆市', '重庆市教育委员会', '财经院校']",0,,,False,False,重庆市,重庆市,财经院校,30.011567026672505,106.24037670524073
宜宾学院,,"['宜宾市', '四川省教育厅', '综合院校']",0,,,False,False,四川省,宜宾市,综合院校,28.79936067839776,104.6188344582052
东南大学成贤学院,,"['南京市', '江苏省教育厅', '综合院校']",0,,,False,False,江苏省,南京市,综合院校,31.27587257819881,120.75171638127445
山东圣翰财贸职业学院,,"['济南市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,济南市,综合院校,35.19264855345294,118.84218979600313
沈阳工学院,,"['沈阳市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,沈阳市,工科院校,41.68383006919066,123.47109664482264
珠海城市职业技术学院,,"['珠海市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,珠海市,综合院校,22.138045974063427,113.36523896341089
山东水利职业学院,,"['日照市', '山东省教育厅', '工科院校']",0,,,False,False,山东省,日照市,工科院校,31.03605985984831,120.30759988629661
广州工商学院,,"['广州市', '广东省教育厅', '财经院校']",0,,,False,False,广东省,广州市,财经院校,23.446290028092065,113.18809599147939
福建艺术职业学院,,"['福州市', '福建省教育厅', '艺术院校']",0,,,False,False,福建省,福州市,艺术院校,26.14547909689529,119.15622516888723
解放军国防科学技术大学,,"['双一流A', '985', '211', '长沙市', '总政治部', '军事院校']",24,40,80,True,True,湖南省,长沙市,军事院校,34.074604860973,108.97417252646031
重庆三峡学院,,"['重庆市', '重庆市教育委员会', '综合院校']",0,8,,False,False,重庆市,重庆市,综合院校,30.757784860804616,108.45878599944017
山东畜牧兽医职业学院,,"['潍坊市', '山东省教育厅', '农业院校']",0,,,False,False,山东省,潍坊市,农业院校,36.87620691558069,119.41633295931153
大连工业大学艺术与信息工程学院,,"['大连市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,大连市,工科院校,39.09503944044227,121.83766821058728
内蒙古医科大学,,"['呼和浩特市', '内蒙古自治区教育厅', '医药院校']",0,47,,False,False,内蒙古省,呼和浩特市,医药院校,40.826933569468395,111.667314094537
四川文理学院,,"['达州市', '四川省教育厅', '综合院校']",0,,,False,False,四川省,达州市,综合院校,31.239310270024834,107.47576318325778
广州南洋理工职业学院,,"['广州市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,广州市,综合院校,23.586676529713763,113.62174336440903
郑州师范学院,,"['郑州市', '河南省教育厅', '师范院校']",0,,,False,False,河南省,郑州市,师范院校,34.86789091927871,113.66218473376708
广州科技职业技术学院,,"['广州市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,广州市,综合院校,23.408558150669272,113.47073892687602
厦门城市职业学院,,"['厦门市', '福建省教育厅', '综合院校']",0,,,False,False,福建省,厦门市,综合院校,24.46417413241866,118.16907194429604
阿坝师范学院,,"['阿坝藏族羌族自治州', '四川省教育厅', '师范院校']",0,,,False,False,四川省,阿坝藏族羌族自治州,师范院校,30.93013164221125,103.42315058012088
惠州经济职业技术学院,,"['惠州市', '广东省教育厅', '财经院校']",0,,,False,False,广东省,惠州市,财经院校,23.082702665192052,114.47994312630502
长江师范学院,,"['重庆市', '重庆市教育委员会', '师范院校']",0,,,False,False,重庆市,重庆市,师范院校,29.75571000551488,107.26960798501146
大连科技学院,,"['大连市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,大连市,工科院校,38.78921137129847,121.16053225445722
广东科技学院,,"['东莞市', '广东省教育厅', '工科院校']",0,,,False,False,广东省,东莞市,工科院校,22.53581126769833,113.99743053873469
枣庄学院,,"['枣庄市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,枣庄市,综合院校,34.90694205532435,117.54466806484423
东营职业学院,,"['东营市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,东营市,综合院校,37.44175055211353,118.6302081109113
武汉航海职业技术学院,,"['武汉市', '湖北省教育厅', '综合院校']",0,,,False,False,湖北省,武汉市,综合院校,30.58308160293846,114.33363666178275
沈阳城市建设学院,,"['沈阳市', '辽宁省教育厅', '工科院校']",0,,,False,False,辽宁省,沈阳市,工科院校,34.05147349708166,108.78688148695461
广东理工学院,,"['肇庆市', '广东省教育厅', '综合院校']",0,,,False,False,广东省,肇庆市,综合院校,23.01191398015507,112.49122399403365
三明职业技术学院,,"['三明市', '福建省教育厅', '综合院校']",0,,,False,False,福建省,三明市,综合院校,26.25564701792695,117.64775696040448
乐山师范学院,,"['乐山市', '四川省教育厅', '师范院校']",0,,,False,False,四川省,乐山市,师范院校,30.896400252606405,104.2764264603085
聊城职业技术学院,,"['聊城市', '山东省教育厅', '综合院校']",0,,,False,False,山东省,聊城市,综合院校,36.49073793372531,116.00894598533485
广东邮电职业技术学院,,"['广州市', '广东省教育厅', '工科院校']",0,,,False,False,广东省,广州市,工科院校,22.53581126769833,113.99743053873469
